time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,
734,950,210.484608,76,291.6104061,69.10387245,37.57958284,35.37238262,,,
735,957,178.623844,76,252.4089701,69.5565018,37.21421695,38.71723422,,,
736,926,159.8115537,76,233.1389597,67.52432154,37.13375054,41.3405941,,,
737,966,178.9054138,76,245.7184075,71.47162845,37.23037283,38.532586,,,
738,919,188.3277491,76,244.7540744,68.37128632,37.14647044,37.72475812,,,
739,1002,182.1129933,76,276.9730635,71.02058684,37.30961302,43.08437965,,,
740,937,167.540652,76,249.272053,66.05167312,37.50432169,36.72486026,,,
741,948,187.9695232,76,248.7344906,70.67433631,38.06070868,33.16246854,,,
742,901,154.3336451,76,240.266801,68.6586332,38.57855824,43.75786157,,,
743,991,149.5984438,76,255.5724553,70.7408786,37.65492812,40.82244914,,,
744,978,193.3158968,76,242.853948,70.6033456,37.27590945,44.05873025,,,
745,932,178.4439789,76,250.8313937,69.83205995,38.85017752,39.97826534,,,
746,935,179.2314223,76,232.6060136,67.71426461,37.44904725,46.31558181,,,
747,964,133.7397619,76,239.1653665,70.58868797,37.39201029,41.59383649,,,
748,969,143.2537688,76,261.0289488,70.93725218,38.37285064,42.80346247,,,
749,950,159.9314306,76,238.9245751,70.15350554,37.4289017,39.67283187,,,
750,936,142.6997489,76,261.2069232,69.15725636,38.57206934,32.98917074,,,
751,1016,185.1478844,76,271.116268,72.82840566,36.56031149,40.81122689,,,
752,973,173.3282187,76,245.2807128,72.39700632,38.14660694,32.20187468,,,
753,989,177.7230423,76,262.2249205,73.11744777,37.65789179,50.72018017,,,
754,993,150.4409028,76,229.3313382,72.82283569,36.89271907,44.53582479,,,
755,953,174.1989984,76,272.4405312,69.2350904,37.94468641,45.117172,,,
756,926,165.877911,76,258.0617876,67.68284249,37.96626861,37.62710718,,,
757,969,175.4081694,76,247.1263021,72.1416956,37.89667437,37.96065041,,,
758,973,166.2047088,76,272.4459144,70.84372283,37.94457034,41.25863967,,,
759,948,190.658405,76,274.0708183,69.86304778,37.61764098,47.9496831,,,
760,962,171.786791,76,258.7511463,71.04093074,38.30586982,40.02733502,,,
761,994,181.4545021,76,260.8283417,72.45637935,36.4138777,46.60678273,,,
762,936,142.2591252,76,238.8332453,66.61895747,37.42418813,46.58451004,,,
763,997,147.4026,76,249.1726933,71.4072142,36.79848224,38.90784331,,,
764,935,180.1124282,76,248.0713841,70.38538747,36.96531069,43.63583736,,,
765,922,184.1271646,76,283.4317581,67.47637484,37.21387216,39.81008848,,,
766,908,173.4071485,72,249.0486684,67.99212791,37.52653555,52.79345126,,,
767,910,156.1808556,72,234.7124664,68.24052322,37.95404949,52.5096131,,,
768,957,186.9516713,72,261.4946928,71.5128574,37.29486856,58.70302551,,,
769,962,207.7705822,72,266.7319002,72.73197008,38.01957396,43.52115425,,,
770,962,193.8017899,72,274.1421798,72.6238936,37.5432404,48.90462701,,,
771,970,155.1447149,72,247.5910485,71.79789798,37.26626802,46.44479577,,,
772,936,178.601175,72,270.6426783,69.59370702,37.56401402,49.63308989,,,
773,916,177.9201508,72,258.4216033,68.0435725,38.6975314,54.44148121,,,
774,928,143.6663461,72,235.9725774,68.71769521,37.5330707,49.31700532,,,
775,926,164.1730973,72,260.6916464,67.6300898,36.86903009,55.74674301,,,
776,935,157.8837841,72,231.3274013,68.93533641,38.13347163,51.27170559,,,
777,987,164.6434797,72,270.162826,70.72317086,36.59841423,54.63587535,,,
778,975,156.7760026,72,256.823258,71.51827981,37.26287709,49.93607747,,,
779,923,156.2029136,72,240.4578877,68.06398381,37.67182537,45.92891816,,,
780,1000,208.5665038,72,276.4131368,72.28294093,36.9654273,56.13365037,,,
781,956,160.004566,72,234.5516035,71.88408691,38.2060281,44.91531236,,,
782,955,132.5001171,72,243.1013211,69.44721716,38.34857947,50.95186768,,,
783,960,172.1432256,72,243.2967066,70.0000097,37.62678655,50.50314693,,,
784,911,147.8766651,72,243.1997349,67.78474182,36.85613369,45.4863937,,,
785,966,159.0599559,72,253.9039289,69.64935035,38.02153635,53.79292504,,,
786,894,171.2354813,72,249.0490171,66.8739518,37.79675504,44.70581715,,,
787,942,131.604721,72,255.5839211,71.0173294,37.3274453,49.67495569,,,
788,923,169.8078971,72,244.6331509,69.66868162,37.85623272,53.77574643,,,
789,973,165.8583049,72,253.9427969,72.22662878,37.65076758,55.71877349,,,
790,983,146.5940213,72,242.0017961,73.82589175,37.64100342,52.64230749,,,
791,975,185.8403642,72,279.0106917,70.64731203,37.5452225,52.26416298,,,
792,950,144.978992,72,250.0784747,70.41090662,36.18083764,49.35813003,,,
793,1006,161.953131,72,246.7666257,75.56343262,35.96702329,54.35372921,,,
794,952,161.3335991,72,250.974539,72.64510737,37.84755812,45.95180606,,,
795,972,166.7711366,72,257.9567254,70.39108633,37.27777295,48.68681943,,,
796,951,173.622685,72,258.8469926,70.81395559,37.80916939,50.62507616,,,
797,1004,161.8353588,72,259.1120496,74.36736134,36.33572129,55.37183196,,,
798,947,161.7919606,72,264.3005094,68.16945492,37.11897205,52.02691522,,,
799,946,171.3307552,72,249.8800465,72.02405693,37.34961078,45.33879483,,,
800,923,108.2341823,72,224.5397921,68.22912741,36.67048582,52.19007934,,,
801,976,163.3193144,72,240.2802593,74.46378389,37.40488932,55.12480322,,,
802,916,168.6397645,72,257.9742096,67.10889728,37.66158486,50.54731865,,,
803,934,183.4949951,72,258.4619631,69.72234508,37.05774929,53.48825462,,,
804,942,165.8675902,72,235.4714198,71.15596522,37.28032028,44.52140202,,,
805,924,153.7703313,72,264.2161109,70.87953647,37.14392417,49.22265739,,,
806,950,178.924492,72,244.9106215,73.35039346,37.47455684,50.63152029,,,
807,923,161.8369544,72,222.3909296,70.54633271,37.85725017,54.80720124,,,
808,926,188.0910417,72,232.6951989,69.01089585,37.28266153,49.9296854,,,
809,962,164.9380761,72,266.9744332,69.02374143,36.86140104,47.46199428,,,
810,1009,176.8828691,72,271.6948806,72.97997042,37.55597561,44.38914265,,,
811,952,158.9659298,76,245.4725903,69.21502808,37.56855199,42.43412159,,,
812,932,178.2138139,76,240.1498316,67.56190167,37.55346827,35.78888371,,,
813,998,155.4094656,76,243.4661638,72.811963,36.34665291,44.19931818,,,
814,928,196.5134699,76,264.3678961,67.68514538,37.32738801,40.66193839,,,
815,954,149.3207223,76,238.6441945,72.04114553,37.17445115,42.14877676,,,
816,950,153.8957499,76,212.815438,70.72629723,38.39684838,46.32724614,,,
817,942,159.7894772,76,234.8284133,70.72231919,36.90807333,38.91331187,,,
818,935,208.7767627,76,274.9693413,70.48840568,37.18194438,39.99830733,,,
819,909,197.8998028,76,260.7647127,68.39732409,36.54802224,44.41710433,,,
820,987,165.2559147,76,243.7448522,71.95181,37.0216728,38.81026769,,,
821,924,194.5909503,76,264.5067789,67.23406144,36.6884785,37.75575756,,,
822,955,172.7457722,76,246.1931371,71.38697988,38.17729387,47.35318685,,,
823,933,205.9618381,76,277.950802,67.29644916,38.79083054,33.42306869,,,
824,964,175.0135252,76,266.3083996,71.09694954,36.97055889,43.4832078,,,
825,890,181.3563141,76,256.5679694,65.60350373,38.04038578,45.07587856,,,
826,957,176.7082289,76,240.2608941,71.88043872,37.11028842,43.12345057,,,
827,986,174.3000854,76,252.2049241,72.16545794,37.80255779,40.40246121,,,
828,959,160.3484098,76,224.2195528,70.14581101,38.00739051,44.14212958,,,
829,945,164.0859392,76,246.4854477,68.00609329,37.56290081,41.42444512,,,
830,980,164.0346321,76,255.4791281,71.84439099,39.12022391,35.34256339,,,
831,998,136.9520755,76,268.4995115,72.36095497,36.97855824,39.06998805,,,
832,913,147.9717087,76,237.5263483,65.66542426,37.25276306,34.39063604,,,
833,964,170.095053,76,258.7530515,70.36865203,36.44299147,43.09384994,,,
834,959,155.8850357,76,247.8387706,68.29294296,38.48619531,38.4235241,,,
835,949,148.517038,76,255.5997453,72.32480721,38.28826655,32.63809284,,,
836,948,182.9980669,76,266.0273554,69.65159404,37.55332728,41.81614737,,,
837,924,184.9934071,76,261.0281806,70.99003676,36.90658752,36.51140548,,,
838,937,209.4300604,76,263.3427643,66.80521719,37.19970059,33.64967559,,,
839,963,171.0573284,76,240.3774628,71.02352935,36.77038081,45.53100433,,,
840,976,170.6763733,76,258.1913198,71.4719003,37.56972644,42.84962059,,,
841,969,125.8998599,76,239.7265249,71.24784029,38.13987669,47.06757568,,,
842,948,187.8333919,76,235.2518311,70.07600394,36.88386813,36.68504804,,,
843,926,171.979611,76,236.1975002,69.41784114,37.97910227,33.03139644,,,
844,923,195.6785623,76,275.9515134,68.2822027,38.08008486,44.28609342,,,
845,942,141.3828753,76,225.1852286,67.95200279,37.59257597,40.1847802,,,
846,1021,188.9467215,76,260.0846094,75.4958643,37.52067674,45.69431616,,,
847,998,203.7714198,76,269.4851357,72.36386725,37.44082625,51.11233332,,,
848,954,199.4765224,76,290.3734532,71.29210195,37.61451429,44.19944225,,,
849,986,166.8582016,76,252.224708,71.7155835,38.1143282,48.82432375,,,
850,960,186.1969575,76,278.384276,70.39883265,37.38234058,47.64149167,,,
851,956,155.1023762,76,228.1605653,71.54963116,37.60221565,40.24202042,,,
852,972,191.2168703,76,282.3809706,73.13223446,37.60562941,45.5826749,,,
853,971,168.3222921,76,251.0589196,70.87765449,36.63016989,43.398648,,,
854,948,179.2747925,76,238.2624619,69.4743004,37.56151463,37.02790531,,,
855,972,172.5250051,76,249.1288824,70.64239888,37.6570158,36.18117457,,,
856,917,131.3126981,76,230.282018,65.52428816,37.84016468,38.09244929,,,
857,947,176.7258273,76,248.5875151,70.25535692,37.45573902,40.38578,,,
858,972,169.6548927,76,269.2920084,71.82761223,36.61885898,32.97420882,,,
859,988,170.0439804,76,245.1365616,73.55793815,38.26023333,40.98429668,,,
860,987,186.6835302,76,280.0796655,71.18139262,37.17611186,48.72315519,,,
861,960,201.1121796,76,259.1380445,70.23345247,37.01900492,42.14529709,,,
862,927,178.5669265,76,237.9573862,68.54294831,37.69932447,40.8820053,,,
863,900,167.0154895,76,239.3569147,67.09091506,37.57804615,41.7462228,,,
864,935,205.851565,76,261.6065841,69.67272124,37.22784004,41.00516785,,,
865,948,161.3225356,76,246.8876272,71.74102763,37.12729596,40.95111405,,,
866,930,172.2985413,76,233.2593162,67.29574871,38.21625488,40.47296335,,,
867,986,209.7854,76,264.7439965,72.13160681,37.73216139,44.44916795,,,
868,985,136.907126,76,257.5461123,71.86919306,38.11278783,46.63605985,,,
869,1022,168.5288548,76,266.7564054,73.02176936,37.06986622,43.53749431,,,
870,907,155.3869166,76,234.7635502,67.67322695,37.96797436,41.13187744,,,
871,949,180.0066417,76,264.407249,70.37031361,37.5957851,36.08291482,,,
872,914,154.1715846,76,239.8395053,66.0732682,37.23016309,33.92598925,,,
873,878,166.9631542,76,242.2682998,67.26837205,36.94499694,42.84175396,,,
874,912,191.3394624,76,246.4374402,66.86690321,37.84266924,39.28954819,,,
875,942,207.7768429,76,278.0019641,69.93924269,37.36410689,39.6354066,,,
876,930,157.5515925,76,225.5699879,69.19370528,36.41572261,41.86560402,,,
877,960,191.4010723,76,279.7800439,69.5643508,37.90340397,33.8277653,,,
878,964,178.0578613,76,277.320965,67.53031694,37.97382674,39.16809123,,,
879,946,159.274283,76,245.5865237,70.12538036,37.33801908,41.4328488,,,
880,981,166.7355915,76,259.4772155,71.59875579,37.86214331,37.36129918,,,
881,953,163.553749,76,251.647967,70.51559264,36.09770186,36.53846462,,,
882,936,164.8612759,76,238.2930768,68.44352134,37.35642523,34.93540293,,,
883,903,204.1455568,76,267.6853612,66.35254292,36.55034043,32.64482859,,,
884,1014,152.4121278,76,240.7739826,71.92413212,37.1999308,44.15237231,,,
885,959,165.355843,76,254.2568812,72.28668226,37.51419814,37.46205692,,,
886,930,108.4473992,76,216.2729128,68.76164225,38.2343043,41.50760833,,,
887,962,175.1251452,76,246.8426635,68.72790219,37.91568687,40.79300933,,,
888,945,154.9039727,76,218.4576667,68.24048744,36.80920551,38.60101262,,,
889,913,184.704271,76,223.7947819,66.18857666,37.97253478,39.87133655,,,
890,946,160.2260833,76,246.8716707,70.70084645,37.85666569,43.57997774,,,
891,934,143.2312188,76,238.4280351,67.7375591,37.09201305,36.5171197,,,
892,910,165.2911082,76,245.9725867,66.79668736,37.56497594,44.29715583,,,
893,1016,192.7495097,76,255.229421,74.1789312,37.26682575,48.22270938,,,
894,950,128.3901264,76,233.5240655,70.03695655,38.09112255,38.01230953,,,
895,943,190.8663668,76,267.6869277,70.22255411,37.53037567,41.80356266,,,
896,950,185.1410777,76,258.6772898,69.45358899,37.86413488,41.87572295,,,
897,927,180.7659483,76,230.0644359,66.96680479,37.35813295,38.97298063,,,
898,988,130.3008432,76,245.5053013,72.76330185,37.20325362,39.77294991,,,
899,930,177.7956916,76,254.127362,67.54490581,37.95670722,42.42343217,,,
900,940,177.5620942,76,258.374587,70.2643483,37.61997119,36.32171065,,,
901,932,197.9502509,72,250.5792847,68.83182277,36.74930328,47.54854902,,,
902,940,177.5080759,72,244.33664,70.36118628,37.08036457,43.61320575,,,
903,966,151.6905136,72,261.7002616,70.32885442,37.46078916,51.42647515,,,
904,966,189.4881024,72,280.2844219,70.83337039,37.60322804,49.66380284,,,
905,937,197.8043693,72,271.0968711,67.91037942,37.95777433,54.45179563,,,
906,970,150.9663807,72,239.0366314,69.65415866,37.92589537,44.9905126,,,
907,938,184.9638941,72,239.5585354,69.85277864,36.5312339,54.41503177,,,
908,956,171.1789964,72,257.2774277,70.63446925,37.57571458,54.21036145,,,
909,997,191.206184,72,268.5061044,74.53122571,37.25096609,54.09005191,,,
910,909,177.2184816,72,238.6238512,68.90558188,36.80746732,43.81782085,,,
911,973,177.4690641,72,259.1509954,71.76558459,36.84359662,56.22500635,,,
912,959,153.0026902,72,251.0204367,71.50810132,37.521398,50.26176744,,,
913,936,155.5561383,72,230.9419494,68.44422396,36.73281296,51.40843107,,,
914,952,171.1484671,72,261.8548347,70.66270871,37.51100946,52.7887305,,,
915,918,158.7099888,72,246.7374954,66.09093034,37.68568849,47.71551229,,,
916,928,138.9719424,72,233.026065,69.26720277,37.14419752,45.17241215,,,
917,905,168.6287406,72,255.3825961,67.61364923,37.93534367,53.08111996,,,
918,929,183.9303965,72,260.7891037,70.26207366,36.38143237,52.34116896,,,
919,930,192.0712591,72,252.0289732,68.64457879,36.45675429,47.75699183,,,
920,939,191.1256495,72,270.1345497,69.49107271,37.38954625,45.88680026,,,
921,935,176.8976138,72,241.7290038,68.16083962,37.42466683,46.58440952,,,
922,900,201.3343156,72,251.2493645,67.81037406,37.10048081,46.98013538,,,
923,921,166.0719267,72,240.725092,68.40293618,36.09565081,47.14338106,,,
924,950,176.3908102,72,262.8899574,69.72500264,37.60840657,47.18588438,,,
925,933,172.2639858,72,249.7538932,67.49574695,38.52190282,41.64238973,,,
926,975,172.3452105,72,271.5069673,69.72819394,37.53710912,45.59461167,,,
927,996,194.1094556,72,274.6683627,71.35620497,35.87114704,49.04149095,,,
928,975,183.4448632,72,264.4288379,72.67331273,36.84493492,53.61419756,,,
929,932,161.2944047,72,267.4883294,69.47882793,37.00232757,50.31665052,,,
930,976,193.1071467,72,273.9685795,71.12197775,36.77990578,45.13084866,,,
931,964,194.5621376,72,269.4533421,70.18890807,37.44494741,45.9292685,,,
932,976,177.6505846,72,241.6919678,70.00689592,37.21489087,50.25889176,,,
933,959,161.7581023,72,251.676789,70.51144227,37.49228186,52.72247939,,,
934,903,163.5543744,72,249.8044176,70.46034526,37.44242912,48.52582858,,,
935,942,124.0148311,72,222.9381208,69.2097756,37.52092612,49.96688555,,,
936,945,165.4934474,72,273.1415658,72.7246291,37.02585365,46.4671493,,,
937,940,183.2254227,72,283.8853172,70.57227172,37.85725682,49.55799858,,,
938,992,186.0768893,72,269.6672684,71.59917877,36.80328127,56.06856837,,,
939,995,173.1568162,72,268.0308733,72.87836604,36.9915797,60.38010867,,,
940,934,189.8372039,72,245.5187621,68.82800811,37.94297797,48.71573556,,,
941,943,186.2885046,72,267.6975957,70.1641304,37.13646031,50.56112889,,,
942,950,169.1972034,72,256.9162182,72.13382407,37.15947052,50.6781557,,,
943,937,169.7194178,72,241.5540882,72.14087596,37.12997214,55.91835824,,,
944,942,195.1653903,72,255.5856932,68.42387299,37.76550356,44.01892452,,,
945,985,134.1323791,72,245.3092626,74.94845447,36.82075376,46.18022042,,,
946,952,161.0095959,76,250.2505504,69.98215452,37.37281078,43.63618289,,,
947,982,182.6489262,76,255.6020603,72.4318403,37.62441535,42.44271453,,,
948,928,148.8843196,76,234.3229668,67.41742385,37.15708731,42.57004884,,,
949,907,166.346359,76,230.0830944,68.42655191,37.79092846,42.82136813,,,
950,970,134.925985,76,245.3524085,70.96223336,36.63654782,37.8393484,,,
951,959,184.7816284,76,260.855827,70.96289134,38.42262354,41.31688911,,,
952,891,181.6542904,76,237.6341316,65.55353419,37.04975682,36.56001161,,,
953,927,167.7943157,76,254.7160605,67.72690316,37.32908632,41.24953162,,,
954,908,178.3446337,76,239.3123071,68.12360031,38.15682998,34.9263068,,,
955,995,171.684151,76,282.5572587,72.61740517,37.17484859,42.47951826,,,
956,934,149.9228871,76,218.065872,69.42000912,37.55763115,41.12272804,,,
957,970,175.3614297,76,266.1091333,70.55449193,37.55575814,42.04769747,,,
958,914,175.0504911,76,259.5551965,67.06434619,37.44679581,36.56174416,,,
959,990,149.4471027,76,262.4677395,69.22147443,38.29626147,46.5266782,,,
960,1004,162.0229698,76,261.1987309,73.23096518,37.51325967,49.20133985,,,
961,907,159.5672,76,249.9225417,67.47749514,37.93734171,42.13853949,,,
962,1018,167.9579109,76,249.4301349,72.67209921,36.41144537,41.18469176,,,
963,937,174.9795956,76,266.2737422,68.12647564,37.82410361,36.44301688,,,
964,943,174.5590004,76,264.6017798,68.08584391,37.21231309,34.22354411,,,
965,996,157.3442587,76,269.8829989,75.54599864,37.49562409,48.35628512,,,
966,969,157.537857,76,267.5285731,70.45494256,37.80912412,42.6770434,,,
967,935,189.8349769,76,264.0758318,72.72809162,37.21102416,50.56665065,,,
968,973,174.4462434,76,248.9966798,70.88509831,36.74608306,34.31593618,,,
969,911,187.6960302,76,269.9783743,67.5115544,38.9856707,36.60167409,,,
970,938,157.4658227,76,206.9719582,69.20303864,36.82618504,44.53786283,,,
971,931,143.1438,76,229.2904187,69.567094,36.42931171,36.01062533,,,
972,938,175.3491426,76,252.4025727,69.114002,36.91118201,39.43026185,,,
973,940,147.5990857,76,214.7136712,69.36593593,36.48994239,44.85780539,,,
974,928,151.3864036,76,210.7490161,67.17219021,37.18161797,36.36624127,,,
975,940,172.9123082,76,257.2373651,67.37671829,37.38084179,34.11757398,,,
976,953,206.5043964,76,264.5319483,69.53155526,38.06088433,39.95892592,,,
977,939,162.7462407,76,231.4051053,67.86966457,37.67032528,44.00263006,,,
978,1000,170.1652624,76,257.8575767,74.35411233,38.13453849,43.20947299,,,
979,887,147.2165494,76,228.7432281,66.1852243,36.91477262,38.03735331,,,
980,946,180.1620312,76,241.4938043,71.23377772,37.14015733,34.76427491,,,
981,955,149.4293586,76,232.8032244,68.36228439,37.69358731,39.20533846,,,
982,974,169.3693357,76,268.9971143,74.64059196,37.73959127,37.67342656,,,
983,971,172.1455424,76,302.7082556,70.46973283,38.54694846,44.48211594,,,
984,961,173.8117337,76,261.3390132,70.68557504,37.38666707,38.25148329,,,
985,974,174.5357713,76,253.3031841,69.86652708,37.11480177,35.31726771,,,
986,990,128.9406328,76,247.0269542,72.24504064,37.92557633,43.45868704,,,
987,955,140.3733422,76,229.6701155,68.97258382,37.56978735,43.46047172,,,
988,988,188.6413346,76,261.7387417,71.23962224,36.88615062,43.28567533,,,
989,943,165.7684652,76,241.634686,68.02243445,36.74186375,40.09624118,,,
990,935,170.2435403,76,247.7822683,70.04432609,38.38779175,35.1952884,,,
991,921,185.9283311,68,271.5282521,68.5249005,37.90078114,55.23445995,,,
992,994,169.6688507,68,272.3820693,73.89872915,37.14184589,60.28048671,,,
993,921,160.6242397,68,254.0248857,72.47736502,36.49645049,53.90495406,,,
994,960,193.7571827,68,281.6799879,72.01031447,36.7059523,56.64126245,,,
995,932,167.4990227,68,229.8400265,68.29871144,37.69893935,56.67216048,,,
996,971,173.3018686,68,274.9098294,70.62582631,36.82043851,57.5010672,,,
997,1019,161.4434784,68,254.4272862,72.89416953,37.48810544,57.42197482,,,
998,947,176.3578237,68,266.0203074,70.74806856,37.5657431,56.49559103,,,
999,944,174.9096229,68,249.6083394,70.87152411,38.22023221,56.06127585,,,
1000,952,175.6492961,68,253.0800022,71.45647287,37.62442666,57.80890042,,,
1001,959,186.3934097,68,266.5007457,69.6044151,37.33362127,58.56116677,,,
1002,940,174.1523347,68,250.1507238,72.1475986,37.64999947,56.40020411,,,
1003,937,187.6205794,68,278.7732562,69.12775744,38.15305202,52.46502093,,,
1004,917,179.019197,68,252.3629907,69.70887004,37.18504689,60.32520505,,,
1005,950,154.6591168,68,234.1315278,71.28851323,36.9070599,61.18149539,,,
1006,859,166.9126954,68,294.0823784,67.86657017,37.67038225,55.6629905,,,
1007,941,167.5467319,68,264.1066221,68.21654117,36.03230006,57.01472378,,,
1008,922,142.7150599,68,235.7753755,70.23832344,37.8019545,60.06934757,,,
1009,956,130.5258117,68,249.9248759,70.8522315,38.41341379,58.29058463,,,
1010,957,181.8784202,68,284.4712992,72.62924405,37.74288944,59.86101894,,,
1011,983,178.3886605,68,299.5393437,71.54976878,37.53766734,60.1515733,,,
1012,944,158.991967,68,250.4332713,71.17775364,37.09636747,59.19191381,,,
1013,990,202.5433371,68,278.9186285,73.63317665,36.51896511,59.37998561,,,
1014,956,120.2910546,68,240.7866505,71.38624729,36.62389522,61.87403778,,,
1015,917,167.4185831,68,261.695506,67.91112392,37.5658845,58.62389371,,,
1016,971,183.1875354,68,288.8602672,69.38755307,36.26949402,60.14186407,,,
1017,971,161.7178697,68,268.3126004,72.09892034,37.41374623,58.04265202,,,
1018,989,166.677142,68,247.5767544,71.93448413,37.16787623,63.19549057,,,
1019,900,165.9616039,68,236.5345822,70.71854607,37.83428853,57.76125305,,,
1020,925,174.5497408,68,265.6549193,69.64786538,38.13293689,61.31143848,,,
1021,943,167.1989761,68,260.7133115,70.56607734,38.00833678,60.47761016,,,
1022,949,189.7022186,68,280.4653009,71.85308218,37.85820348,55.49980734,,,
1023,983,164.1484069,68,277.9941057,71.83682502,37.28592343,61.1604716,,,
1024,948,159.7290111,68,239.3080161,70.86639035,37.6645967,60.70403642,,,
1025,965,173.41344,68,269.7992897,70.88198242,36.91034051,54.21965461,,,
1026,928,179.0188241,68,265.9846776,69.77188968,36.8448159,51.6815151,,,
1027,938,153.3381289,68,234.8842497,68.86793287,37.70391428,57.43863509,,,
1028,947,180.4502529,68,259.3336367,70.38203243,36.85338816,51.71632139,,,
1029,932,186.9224726,68,273.4488585,69.00174493,37.26191865,54.64798104,,,
1030,938,174.4193574,68,267.8928899,69.44364449,37.14103609,59.52935581,,,
1031,990,186.9733352,68,260.2429217,73.08621193,37.20098636,68.21022153,,,
1032,911,202.7778911,68,250.770626,70.82531912,37.61948293,58.83279286,,,
1033,986,197.522353,68,279.1596024,72.66594319,36.65503767,60.7617156,,,
1034,914,184.1577572,68,262.0704181,66.62895666,37.09582605,56.40418672,,,
1035,973,145.5563518,68,250.5923121,74.39697409,37.71975988,59.88355693,,,
1036,958,200.3592221,88,284.5355836,72.24055512,38.51448281,29.80270374,,,
1037,937,183.6120412,88,273.2128133,71.68260026,37.11100632,25.56119204,,,
1038,927,161.521522,88,241.5638329,72.33464788,37.99115836,38.35176308,,,
1039,909,162.8169608,88,277.1075131,69.27951041,37.00534523,34.2845327,,,
1040,958,184.7143184,88,221.5800926,72.35505541,37.68437765,28.4248428,,,
1041,974,204.1914528,88,317.9288542,72.72677275,38.24966845,43.23315831,,,
1042,980,170.5331728,88,295.5301199,72.84709556,39.06829732,40.90077317,,,
1043,955,158.0299378,88,278.2795619,70.84824058,38.34674421,38.49742958,,,
1044,935,182.6805811,88,268.036782,70.98872556,37.30503606,32.07006823,,,
1045,943,135.0049303,88,247.0813999,72.74667091,37.69987726,23.92261832,,,
1046,949,188.3244417,88,277.211764,73.84405507,36.69010168,26.287272,,,
1047,925,172.1050936,88,243.966019,70.86750409,38.64081181,37.98717304,,,
1048,909,191.9229505,88,261.074416,69.50714096,37.69906598,30.57471866,,,
1049,975,196.452746,88,307.2948998,73.4359827,37.88746552,42.53850368,,,
1050,997,183.2268044,88,324.6648668,74.89988698,37.98110893,65.06412373,,,
1051,892,166.1994017,88,274.0871927,68.78357872,38.52954812,32.56159235,,,
1052,962,181.8398808,88,265.1655404,71.5010213,37.69933978,28.54491182,,,
1053,983,140.1481423,88,278.9323527,74.02634711,38.62902027,42.85214641,,,
1054,958,196.8578238,88,296.7171612,71.15430554,37.62875767,30.22361638,,,
1055,958,190.8116459,88,297.4636249,75.14177811,37.94692508,31.7052034,,,
1056,944,172.4784851,88,253.7796922,71.47726686,37.77091269,33.35740647,,,
1057,921,158.8284136,88,241.1223299,65.57516713,37.60818568,32.54835074,,,
1058,948,197.1810775,88,271.626787,70.9892112,38.2017002,16.30363959,,,
1059,879,179.3897168,88,251.7400333,70.36408841,38.47173734,27.95999746,,,
1060,957,179.2616807,88,295.0057689,74.5679443,36.6181437,26.53550884,,,
1061,964,182.0157357,88,270.9184669,73.3122945,38.17316734,30.23787261,,,
1062,963,183.3795315,88,292.8431845,72.80499043,38.36439401,34.80185183,,,
1063,961,174.6193021,88,238.0093414,72.59484735,38.07170143,22.7587403,,,
1064,959,148.5749416,88,271.4363113,71.43980383,37.62673544,35.2027056,,,
1065,929,192.5806416,88,262.6959872,69.58816283,37.90399284,25.90817718,,,
1066,991,159.4437628,88,313.2045959,75.25567256,37.70074984,46.51536178,,,
1067,900,150.4696892,88,286.6222824,66.8930005,39.288079,20.36191288,,,
1068,923,186.086154,88,259.308669,69.09720324,38.1784092,30.3477511,,,
1069,983,197.2786975,88,322.9910603,74.69002266,38.59144509,40.17322205,,,
1070,958,159.4388081,88,258.7150095,72.82452564,38.07955638,37.68838405,,,
1071,945,146.2570653,88,239.9234768,70.5355693,37.22859657,33.37698373,,,
1072,971,212.787208,88,294.0302126,71.46030154,37.40733924,43.07365014,,,
1073,938,160.0161029,88,249.3388142,70.3117648,36.60756331,30.14077273,,,
1074,912,205.7958999,88,269.8033899,70.49932235,38.16312809,31.43792582,,,
1075,939,165.4750415,88,237.8683958,69.22767739,38.03579425,26.93593657,,,
1076,950,158.5461463,88,264.7138912,69.97788322,37.72117697,33.39963337,,,
1077,905,161.170898,88,256.8862392,68.35209366,38.32570226,31.36961586,,,
1078,981,177.5869357,88,295.3568333,74.06190579,38.49563112,48.12376229,,,
1079,976,162.6241054,88,287.119643,74.99596238,38.20247039,41.44801599,,,
1080,906,153.432471,88,245.9969682,69.29249331,38.23477208,32.0228987,,,
1081,1029,184.838808,68,312.0534831,74.33903132,36.80549491,59.86070815,,,
1082,993,185.3686114,68,265.3262992,73.06658897,36.47033511,76.53408356,,,
1083,954,207.157094,68,256.1724706,71.1242406,37.12595083,59.48864964,,,
1084,982,142.0783784,68,253.9212635,73.23997358,37.50253302,56.63679959,,,
1085,929,159.8290093,68,243.1864522,67.58952015,37.2936835,60.63230023,,,
1086,953,148.9682466,68,261.5723093,70.55896271,37.53436446,60.3250056,,,
1087,947,139.1298051,68,242.121517,70.42293629,37.45944697,62.2837133,,,
1088,908,177.9875251,68,247.7290416,67.19159165,37.84753683,54.28873477,,,
1089,924,158.9446224,68,241.7744143,70.420746,37.18501145,65.38375305,,,
1090,913,174.5050099,68,252.0119435,69.08157463,36.52428564,56.87424508,,,
