time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,,
1809,304,269.7012078,104,416.2288592,42.38226993,40.95005348,39.3382915,,,,
1810,327,321.0984922,104,433.3243626,44.08047326,41.29937467,35.89677861,,,,
1811,298,365.0944996,112,458.7223177,48.64695324,43.47913232,74.9049885,,,,
1812,301,280.9292472,112,426.7193856,48.96206296,43.29188527,61.5018606,,,,
1813,321,299.8347931,112,472.4202508,48.68231128,42.50392426,59.077396,,,,
1814,307,335.8755919,112,363.092569,44.80754226,42.52740841,59.67830387,,,,
1815,302,356.0292191,112,394.0323667,48.87104169,41.96482526,58.63791269,,,,
1816,316,256.9049823,112,368.9110303,46.48325785,42.52366836,52.23305757,,,,
1817,308,264.6644708,112,415.753018,47.25354886,43.47404539,53.50673549,,,,
1818,312,343.55528,112,415.3704424,47.27848171,41.43366442,50.84828049,,,,
1819,310,267.8710626,112,360.5277752,49.36295493,44.03553369,57.99442745,,,,
1820,330,333.85237,112,431.0723178,49.06882635,42.79660999,56.93647223,,,,
1821,274,259.3459831,116,439.5975519,46.0545473,42.60402917,73.60162045,,,,
1822,268,303.5555262,116,412.7054344,47.54164958,43.4070631,73.39022009,,,,
1823,270,257.6705967,116,411.3969823,46.56622888,44.27086491,71.82366401,,,,
1824,303,323.9838135,116,402.3474477,47.17577996,44.60509246,50.79557818,,,,
1825,288,267.1104016,116,362.7283704,47.2772773,44.47992559,62.59718264,,,,
1826,276,286.594313,116,389.0257293,50.4305136,42.67898914,63.11617835,,,,
1827,281,403.2521952,116,392.7575775,48.01315712,44.60862164,63.00579522,,,,
1828,284,260.2250879,116,372.887166,47.30891264,43.09449628,63.96029139,,,,
1829,274,357.4580106,116,379.0236675,46.48549424,43.37090425,62.05773625,,,,
1830,313,233.1455478,116,415.0549687,49.66382452,43.72000262,58.07958608,,,,
1831,283,350.422963,108,445.7463693,45.30445459,41.49159446,52.72063057,,,,
1832,297,265.0306664,108,414.9838426,46.99148152,41.21510379,56.8347667,,,,
1833,310,321.2023966,108,450.8446126,45.56154068,42.51252498,57.50021865,,,,
1834,297,325.5266816,108,419.3321128,48.96806119,41.67008856,48.98907413,,,,
1835,303,440.7728463,108,411.1217202,48.3921431,41.35960518,46.48297647,,,,
1836,309,167.9650803,108,456.3879271,46.5827932,41.48682852,56.43635153,,,,
1837,282,310.7063057,108,397.0189361,46.45217337,41.90103258,57.32803645,,,,
1838,291,255.6846139,108,399.5989774,43.54805091,41.41734812,55.313018,,,,
1839,285,351.5602689,108,423.7312445,46.10573604,41.60609286,47.1795595,,,,
1840,305,291.9737893,108,442.8016529,46.75982299,41.17682049,58.30508302,,,,
1841,303,312.990534,100,550.4371765,42.55154697,38.20537382,13.40590407,,,,
1842,363,307.3262527,100,535.2903784,44.92122958,39.41176517,22.80212607,,,,
1843,312,276.2827375,100,484.5888853,45.61778087,38.53840392,17.68343408,,,,
1844,267,212.9538101,100,512.4557491,42.29184857,39.08102144,19.51699218,,,,
1845,294,267.5396943,100,440.9715347,43.07653889,39.36857635,24.57843501,,,,
1846,302,318.4896551,100,489.3445752,43.41227429,39.41174165,16.09435697,,,,
1847,315,250.975084,100,518.5576975,41.73740598,38.93564434,17.94488885,,,,
1848,299,266.0434007,100,477.8951403,43.5728877,39.59436637,25.29182484,,,,
1849,311,206.115254,100,455.2941149,43.27638435,39.51321267,23.34580151,,,,
1850,321,257.2381399,100,507.8944716,42.57350339,38.42359475,18.64259668,,,,
1851,283,392.8363669,92,565.2463408,45.7164597,39.2239144,7.05064143,,,,
1852,292,296.3860309,92,544.4417779,41.616135,38.95162804,17.5185072,,,,
1853,282,344.841437,92,536.6115341,42.73593603,38.53848927,0,,,,
1854,320,226.9464133,92,534.2243106,42.39103184,38.33488487,11.56379481,,,,
1855,342,355.20414,92,554.6256711,41.35307721,38.12955286,0.860167654,,,,
1856,289,292.6097027,92,479.6475553,42.95176032,37.49453975,8.738047918,,,,
1857,309,344.6304684,92,493.9603041,41.46155497,38.82579568,7.625871326,,,,
1858,296,210.9673404,92,540.3638963,42.0445827,38.81422034,13.34223394,,,,
1859,316,255.9440409,92,480.6833065,42.42372747,38.56363646,1.045607333,,,,
1860,317,180.6906389,92,500.6961316,40.95589753,38.36467657,11.91102448,,,,
1861,284,333.8903325,84,617.2939918,42.63758787,37.74910272,0,,,,
1862,295,268.7939621,84,560.0768957,40.18389294,38.17223657,9.893121448,,,,
1863,289,249.4487429,84,564.089993,39.93742229,38.24065329,6.935739319,,,,
1864,306,286.6596124,84,506.0677989,40.88141562,37.39150051,0.717430041,,,,
1865,326,276.374738,84,504.9803403,41.40986657,38.05986533,3.725955664,,,,
1866,328,286.8790188,84,495.2757033,40.36174172,39.41952611,1.273090658,,,,
1867,271,368.5976661,84,554.6976438,42.1137421,38.19067096,1.73334307,,,,
1868,269,395.6994234,84,547.6744412,38.72779102,38.61458135,2.612305902,,,,
1869,317,307.0065785,84,505.5789074,38.86726475,37.65765224,0,,,,
1870,297,296.8560456,84,549.5222209,41.26881163,37.66224589,0.467959246,,,,
1871,302,183.8528958,76,548.1567485,37.42820835,37.12077291,4.929858938,,,,
1872,299,273.9002443,76,570.7271629,38.56770797,37.32824077,13.58393995,,,,
1873,303,344.7950117,76,642.0921104,36.92350613,37.63700704,1.48382965,,,,
1874,335,319.1573087,76,512.3926446,38.12873191,37.25515547,0.112784094,,,,
1875,301,275.1164029,76,483.2070609,37.73065339,37.22825337,2.108577216,,,,
1876,287,306.7308559,76,504.373792,38.40351711,37.0951939,0,,,,
1877,333,290.6905801,76,519.2999059,37.7724104,37.23654521,0.406785705,,,,
1878,321,284.5822251,76,490.1887418,38.0961789,37.51001485,1.237678302,,,,
1879,318,223.536276,76,462.5845361,35.98755194,36.87058258,6.657268614,,,,
1880,306,330.1444257,76,561.1050965,39.15889971,36.76333295,7.108872879,,,,
1881,283,266.8839016,68,634.0668724,39.87009721,35.12018776,6.801336876,,,,
1882,264,246.8860037,68,609.3201576,35.62867204,35.44495355,12.86922312,,,,
1883,274,391.5227675,68,750.8468932,36.58249884,34.56356959,7.627178265,,,,
1884,267,201.1135696,68,565.8747339,35.10793737,35.34672335,15.83627993,,,,
1885,320,208.4653808,68,552.8338963,37.06258028,35.85795482,14.26188511,,,,
1886,300,222.3784243,68,541.5161935,36.24032157,35.48096138,24.14004046,,,,
1887,277,253.5216526,68,551.9359078,36.93027261,35.54400706,19.60123709,,,,
1888,303,288.447472,68,611.3540018,36.54018652,36.32172457,13.6548384,,,,
1889,314,209.3451284,68,525.7106077,38.10664914,35.33743457,13.58060278,,,,
1890,301,301.1323578,68,509.0048786,39.81687088,36.35061234,6.374390118,,,,
1891,282,319.1005069,60,652.916796,33.94095038,34.6980576,28.96643713,,,,
1892,308,226.1935739,60,592.8335478,35.98471838,34.68848278,23.58199119,,,,
1893,325,234.9361449,60,554.0816457,36.42836251,34.9849777,25.57578765,,,,
1894,340,344.4080478,60,545.6153018,36.00986379,35.33831306,32.91405343,,,,
1895,299,237.9130138,60,495.7354323,36.64583171,34.72560628,18.34751374,,,,
1896,286,266.4324784,60,500.4341236,35.54198544,34.3326616,16.76552351,,,,
1897,313,248.2507978,60,539.2378801,35.39372683,34.95130955,18.54369181,,,,
1898,299,286.0526359,60,429.7085262,35.80489164,35.75139102,16.78720697,,,,
1899,279,379.2209575,60,573.0885794,33.10895309,34.2329662,16.64395739,,,,
1900,289,271.7807968,60,553.9293743,34.76084882,34.78616776,19.09084822,,,,
1901,301,266.9816289,52,662.2213661,37.60558886,34.64603518,46.38192228,,,,
1902,304,291.81163,52,634.9398691,36.10009309,35.40452496,37.74870208,,,,
1903,312,250.4596505,52,591.8847892,34.53894797,35.21218656,38.02779112,,,,
1904,326,333.1619154,52,525.7377622,38.7546469,34.7335717,36.35436403,,,,
1905,301,431.9769388,52,606.6529494,36.44251624,34.01008733,39.04717205,,,,
1906,285,271.9830802,52,559.4024945,37.06111304,35.0210902,33.61105412,,,,
1907,290,204.73618,52,547.3586413,35.66321967,34.17179609,38.6433786,,,,
1908,311,274.0710139,52,522.7564944,34.91712968,35.91253595,36.80728272,,,,
1909,283,329.7974489,52,593.0862641,36.37264649,34.94816695,37.79002947,,,,
1910,301,274.7628025,52,540.9067629,35.69152885,34.23019021,42.85447177,,,,
1911,293,325.7552545,47,606.8887731,41.86924383,33.83628254,63.14858202,,,,
1912,282,323.4858263,47,668.5022731,36.69015829,34.51935657,57.8279549,,,,
1913,280,341.792981,47,671.51233,36.77470618,34.59528574,58.55470217,,,,
1914,316,331.3422518,47,282.0079382,51.98271945,34.50618925,66.20322147,,,,
1915,298,278.6571173,47,445.7176193,42.98881192,34.65152903,60.64220405,,,,
1916,330,315.3082853,47,311.2044309,51.46328321,33.29540426,70.70826095,,,,
1917,323,278.8787286,47,279.7175368,52.21695006,34.0120379,71.78926529,,,,
1918,293,340.0039384,47,556.9152058,37.18305829,35.73987636,58.64838223,,,,
1919,313,326.2263924,47,298.3028611,50.67826448,34.53860994,68.08272474,,,,
1920,287,201.2481454,47,469.9484243,41.90063956,33.7126332,63.49227605,,,,
1921,302,357.1231867,56,567.2924808,38.89582338,34.2420471,30.3350865,,,,
1922,290,338.4956358,56,638.7558577,34.16150528,35.03723227,35.67869542,,,,
1923,306,277.1675831,56,567.279022,36.65784382,35.48658907,27.96619133,,,,
1924,305,239.53563,56,536.9927155,35.24141884,34.50416342,37.6669355,,,,
1925,282,366.7664263,56,592.9492045,37.0986949,35.63351172,28.60584189,,,,
1926,286,263.0260036,56,532.140818,35.75337023,35.51340767,25.47399202,,,,
1927,290,311.3414049,56,506.0954707,36.24102958,35.24608962,31.73666092,,,,
1928,319,258.6468497,56,559.9880287,34.84956611,35.96612001,30.30582877,,,,
1929,304,270.9765301,56,469.5579753,34.20017594,35.54530564,36.95406936,,,,
1930,319,354.6905309,56,591.9717498,34.87156592,35.12784474,24.92702002,,,,
1931,289,236.3756192,48,560.5934227,38.85876996,35.62768673,62.2779989,,,,
1932,256,274.579181,48,724.082155,35.52013733,34.05383855,48.52130414,,,,
1933,323,311.6341522,48,328.3177595,49.81120618,34.07847993,71.04015704,,,,
1934,275,248.5638079,48,479.7252664,37.66151938,34.32763591,40.70939795,,,,
1935,294,281.1692627,48,562.2324845,38.77984815,34.67906685,56.98368527,,,,
1936,303,371.2243796,48,526.9170384,37.56761574,34.73657391,59.49754159,,,,
1937,308,408.6920642,48,567.9487592,39.63920098,35.61848144,50.01699691,,,,
1938,301,399.3337045,48,586.4109814,39.34575494,34.9534472,54.3339716,,,,
1939,279,271.2779703,48,532.3618981,39.04537695,35.26256242,51.29506826,,,,
1940,296,266.7809454,48,552.4395244,38.78098512,34.55769169,58.35496172,,,,
1941,281,373.2213939,56,669.6923351,32.58569749,35.27573591,26.12887609,,,,
1942,281,355.3666825,56,554.5918745,36.22902275,35.09138766,24.79705807,,,,
1943,327,334.3059272,56,587.3652904,39.27181369,34.82210904,28.52469284,,,,
1944,307,236.3995942,56,528.9901223,36.20977326,35.79901168,27.93139974,,,,
1945,300,315.8111577,56,572.1439667,35.28222532,33.56474018,34.22703001,,,,
1946,302,336.8763393,56,568.4533963,36.38020542,34.78533775,30.80149061,,,,
1947,298,283.0398521,56,519.2019373,36.939195,35.02745639,32.08022492,,,,
1948,316,331.9761511,56,570.2129871,33.81634474,34.31702913,27.3277971,,,,
1949,322,288.3680323,56,581.7147542,36.55591685,34.78371315,34.08305925,,,,
1950,315,262.0854122,56,533.9513745,35.3625803,34.56066159,31.64515022,,,,
1951,289,425.1195651,50,620.4011907,35.54409628,33.85212686,51.63447971,,,,
1952,301,320.7294592,50,682.1386819,37.603331,34.5877248,65.81908917,,,,
1953,288,237.2469048,50,637.3063115,33.65459608,34.68830085,70.34093619,,,,
1954,299,320.4711882,50,612.6230357,35.7077237,35.28266295,80.35611238,,,,
1955,321,264.9557834,50,544.5733631,40.55941097,35.28914356,88.6568723,,,,
1956,306,327.716616,50,594.3599661,36.50582826,34.9927209,84.91391637,,,,
1957,277,311.8134741,50,632.2669342,33.71978293,34.44110616,81.97557027,,,,
1958,296,223.1015221,50,599.7621965,36.36123678,35.17103034,85.71566463,,,,
1959,314,302.3294768,50,572.1194863,37.77863343,34.96779383,87.79627341,,,,
1960,304,230.9627908,50,556.7546148,39.4756601,35.58412673,89.88304029,,,,
1961,323,302.0014492,64,555.4509213,35.57113148,35.82938,54.03256696,,,,
1962,276,315.1769628,64,688.1862464,35.98422356,35.5126491,58.95187675,,,,
1963,297,312.1762423,64,680.9495318,37.94475509,35.2353898,48.5442622,,,,
1964,314,317.4385867,64,581.3809809,36.1479666,35.4710474,55.48721339,,,,
1965,271,333.9691368,64,564.0252958,35.0707703,34.8375704,42.12667131,,,,
1966,315,303.4526105,64,518.571647,37.68615816,35.51472561,46.66009598,,,,
1967,312,325.5507858,64,573.1868918,36.63049612,35.10375043,46.79588909,,,,
1968,312,337.5343369,64,530.7505079,35.4725249,34.86341862,55.99429987,,,,
1969,286,364.6167497,64,608.0022997,36.59093385,35.05893718,54.65569151,,,,
1970,315,351.1951686,64,613.7829121,34.3439492,34.33233718,55.48967571,,,,
1971,308,363.4444351,56,727.6595306,36.24124853,34.92713598,71.64289528,,,,
1972,300,336.3526673,56,628.9872253,35.1351359,34.8309521,78.39624718,,,,
1973,308,184.2670386,56,622.0919819,39.12687938,34.62121705,77.70483279,,,,
1974,279,283.9682531,56,604.6544326,37.32477983,35.07235365,82.39880287,,,,
1975,260,237.936889,56,610.1361689,36.21779052,34.23754402,71.23762816,,,,
1976,293,373.1439388,56,577.5973355,38.13176607,35.31211872,70.10191592,,,,
1977,312,354.6830973,56,609.0453959,38.52524777,34.49838935,80.18763987,,,,
1978,268,325.2480334,56,642.7982903,35.71841177,35.81251878,67.79801841,,,,
1979,287,268.3778166,56,563.4959977,34.56013394,35.45361803,68.58638282,,,,
1980,314,218.4432076,56,547.1045031,33.74713846,35.65366843,70.79638998,,,,
1981,288,301.0313658,52,689.6825069,33.22218711,34.56435263,79.76852733,,,,
1982,280,378.0137684,52,674.5079674,37.80887281,33.86984047,83.08593201,,,,
1983,314,298.0157448,52,674.0730604,33.86991585,35.39746493,76.95128838,,,,
1984,303,367.2492091,52,618.9098506,34.8892498,33.67761824,78.45779802,,,,
1985,290,280.0063116,52,692.3204633,36.64275636,34.40447622,88.77772751,,,,
1986,280,328.8323011,52,632.7254355,35.89833082,35.57041913,82.19682682,,,,
1987,320,290.1715829,52,591.967369,39.0206296,33.8841336,76.79425425,,,,
1988,318,342.1645886,52,617.6441501,36.93010358,35.26459524,78.93873545,,,,
1989,299,282.4569713,52,588.3084137,35.53405407,34.1698736,89.99186869,,,,
1990,309,336.003747,52,585.1124298,35.2764351,35.70479279,86.86486677,,,,
1991,309,233.7744793,56,637.156845,37.76232857,34.54901903,78.90297639,,,,
1992,300,306.7808166,56,662.2279101,37.69133402,34.16535329,75.50130621,,,,
1993,307,273.2665687,56,625.2439959,34.39218352,33.98221256,75.38708603,,,,
1994,286,253.8641297,56,591.0600732,36.13911388,34.79473791,75.47147677,,,,
1995,312,304.5425045,56,608.1424533,35.52088011,35.66752149,82.18600512,,,,
1996,297,185.6583154,56,556.7301805,39.45953394,34.29413619,76.88141616,,,,
1997,291,279.0823483,56,567.8781113,34.4829652,34.67290057,69.77480336,,,,
1998,306,261.6599411,56,588.389516,36.26650048,34.81899037,70.95907336,,,,
1999,310,277.7963558,56,572.5499947,36.45782497,35.48937628,74.73322525,,,,
2000,321,316.8912596,56,571.2429213,35.30770669,34.70196498,70.89591068,,,,
2001,275,264.2419156,50,730.1939137,39.08030016,34.93230741,93.33777646,,,,
2002,322,267.5756367,50,507.2766342,38.76897824,36.49194461,96.37559598,,,,
2003,309,322.1119829,50,711.3473605,36.42011431,35.59211955,88.01501332,,,,
2004,291,399.0552998,50,653.8539442,39.97765438,34.46347931,89.24511306,,,,
2005,278,453.4252002,50,600.4149569,37.83045732,34.39293851,94.30576715,,,,
2006,297,281.8859951,50,621.6071461,35.87066443,34.43645003,93.57582027,,,,
2007,307,258.3810074,50,578.8728534,38.55149346,34.14361159,95.07707426,,,,
2008,275,352.582072,50,653.7073916,35.6896053,35.46076908,85.3215252,,,,
2009,320,240.2411899,50,526.9713687,38.40793783,33.72076381,98.86876277,,,,
2010,283,370.4148523,50,630.364537,35.17724633,35.22939582,80.43566926,,,,
2011,288,323.1229135,54,639.8091794,35.95567313,35.8652704,81.35438984,,,,
2012,291,270.894825,54,624.8967532,36.15299006,35.2957853,77.229553,,,,
2013,307,344.752177,54,735.3883833,36.91835948,36.33006741,81.96341711,,,,
2014,292,196.6570093,54,569.1505502,34.81269514,36.8296625,82.49445494,,,,
2015,282,285.0111342,54,599.0496083,37.49330431,34.90278705,76.62657699,,,,
2016,283,294.0331734,54,633.4579823,37.44744385,34.63152336,76.55067476,,,,
2017,299,338.2052177,54,628.6446189,33.21323835,35.33562173,85.35755747,,,,
2018,329,331.3944035,54,593.0095549,34.21934066,34.95721269,84.02227012,,,,
2019,290,364.5712444,54,608.7698201,35.12062481,35.63620261,81.38602647,,,,
2020,320,291.2148171,54,618.7880591,36.75427843,35.47145215,83.54305605,,,,
2021,277,190.825584,47,594.0309902,39.70997818,34.73817073,113.8842037,,,,
2022,296,399.5684874,47,616.8793465,42.18955199,36.33301904,103.7552977,,,,
2023,324,277.4709272,47,339.8134244,54.44912021,33.55176142,128.0910403,,,,
2024,304,228.0793166,47,301.6346919,51.90791975,33.3715519,123.2558358,,,,
2025,310,288.8928288,47,292.5556557,53.45913447,33.42595179,116.3824135,,,,
2026,298,358.1276631,47,552.5771491,41.14544192,34.84952285,104.3140857,,,,
2027,304,350.1834572,47,452.1416363,44.94893234,33.63931448,102.4791563,,,,
2028,317,254.1702582,47,294.5886,50.94198469,33.5459723,118.0449058,,,,
2029,323,276.0056616,47,313.2524127,50.17903927,33.71908678,115.5819781,,,,
2030,280,340.2509119,47,697.8470385,40.39372518,34.93479193,100.5698804,,,,
2031,251,336.3617356,54,732.600499,35.93484423,34.93500523,75.87278273,,,,
2032,308,283.0565956,54,632.9461354,38.03710303,34.7473035,75.43617922,,,,
2033,275,304.1998535,54,735.6515667,37.75033055,34.55270866,73.54201715,,,,
2034,270,314.3296091,54,627.341501,37.34281759,35.13146733,77.32555733,,,,
2035,337,271.2872802,54,621.693451,37.67435499,34.6882005,81.41825439,,,,
